timestamp,psre_name,file_name,source_url,status
2026-04-24 09:00:25,EzSign,N/A,https://ezsign.id,CONNECTION_ERROR
2026-04-24 09:00:25,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-04-24 09:00:25,Vida,N/A,https://vida.id/repository,CONNECTION_ERROR
2026-04-24 09:00:25,IDAS,N/A,https://idas.id,CONNECTION_ERROR
2026-04-24 09:00:25,Digisign,N/A,https://digisign.id,CONNECTION_ERROR
2026-04-24 09:00:25,Vinotek,N/A,https://vinotek.id,CONNECTION_ERROR
2026-04-24 09:00:25,Xignature,N/A,https://www.xignature.co.id,CONNECTION_ERROR
2026-04-24 09:00:25,IDTrust,N/A,https://idtrust.id,CONNECTION_ERROR
2026-04-27 09:00:21,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-04-27 09:00:33,Privy,None,https://privy.id/repository,NO_FILES
2026-04-27 09:00:41,Tilaka,None,https://tilaka.id,NO_FILES
2026-04-27 09:00:51,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-04-27 09:00:52,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-04-27 09:00:52,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-04-27 09:00:52,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-04-27 09:01:00,Vida,None,https://vida.id/repository,NO_FILES
2026-04-27 09:01:10,IDAS,None,https://idas.id,NO_FILES
2026-04-27 09:01:27,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-04-27 09:01:30,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-04-27 09:01:46,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-04-27 09:01:48,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-04-27 09:01:50,Vinotek,Vinotek_Sertifikat-ISO-270012022-IS-785832.pdf,https://vinotek.id/wp-content/uploads/2026/04/Sertifikat-ISO-270012022-IS-785832.pdf,SUCCESS
2026-04-27 09:02:02,Xignature,None,https://www.xignature.co.id,NO_FILES
2026-04-27 09:02:07,IDTrust,None,https://idtrust.id,NO_FILES
2026-04-29 09:00:15,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-04-29 09:00:25,Privy,None,https://privy.id/repository,NO_FILES
2026-04-29 09:00:38,Tilaka,None,https://tilaka.id,NO_FILES
2026-04-29 09:00:47,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-04-29 09:00:48,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-04-29 09:00:48,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-04-29 09:00:48,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-04-29 09:01:01,Vida,None,https://vida.id/repository,NO_FILES
2026-04-29 09:01:10,IDAS,None,https://idas.id,NO_FILES
2026-04-29 09:01:26,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-04-29 09:01:29,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-04-29 09:01:40,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-04-29 09:01:41,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-04-29 09:01:43,Vinotek,Vinotek_Sertifikat-ISO-270012022-IS-785832.pdf,https://vinotek.id/wp-content/uploads/2026/04/Sertifikat-ISO-270012022-IS-785832.pdf,SUCCESS
2026-04-29 09:01:50,Xignature,None,https://www.xignature.co.id,NO_FILES
2026-04-29 09:01:58,IDTrust,None,https://idtrust.id,NO_FILES
2026-05-11 08:27:56,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-05-11 08:28:02,Privy,None,https://privy.id/repository,NO_FILES
2026-05-11 08:28:10,Tilaka,None,https://tilaka.id,NO_FILES
2026-05-11 08:28:21,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-05-11 08:28:22,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-05-11 08:28:22,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-05-11 08:28:23,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-05-11 08:28:39,Vida,None,https://vida.id/repository,NO_FILES
2026-05-11 08:28:49,IDAS,None,https://idas.id,NO_FILES
2026-05-11 08:29:14,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-11 08:29:20,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-05-11 08:29:33,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-05-11 08:29:35,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-05-11 08:29:37,Vinotek,Vinotek_Sertifikat-ISO-270012022-IS-785832.pdf,https://vinotek.id/wp-content/uploads/2026/04/Sertifikat-ISO-270012022-IS-785832.pdf,SUCCESS
2026-05-11 08:29:48,Xignature,None,https://www.xignature.co.id,NO_FILES
2026-05-11 08:29:53,IDTrust,None,https://idtrust.id,NO_FILES
2026-05-12 09:00:14,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-05-12 09:00:19,Privy,None,https://privy.id/repository,NO_FILES
2026-05-12 09:01:09,Tilaka,None,https://tilaka.id,NO_FILES
2026-05-12 09:01:22,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-05-12 09:01:22,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-05-12 09:01:23,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-05-12 09:01:23,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-05-12 09:01:31,Vida,None,https://vida.id/repository,NO_FILES
2026-05-12 09:01:39,IDAS,None,https://idas.id,NO_FILES
2026-05-12 09:01:56,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
